class,fold,amplitude_envelope,root_mean_square,zero_crossing_rate,mfcc,spectral_centroid,bandwidth
air_conditioner,2,1.7024016,1.0511249,0.31895793041865744,4572.21,14891.243583894806,30005.329744320192
air_conditioner,2,1.5607642,0.84761727,0.27084428813982536,4654.2446,14693.074230815972,30659.77566511628
air_conditioner,2,1.6631165,1.0042995,0.26471149214241835,4623.1694,13996.026074313713,29859.236222196512
air_conditioner,2,1.6698663,1.0358185,0.3246185411611989,4561.63,15101.963741262703,30883.550343111405
air_conditioner,2,1.863052,1.1775519,0.1951268649064068,4531.509,13083.545985822448,29406.955691038536
air_conditioner,2,1.7845681,1.1403664,0.19918044974971816,4643.03,12343.294752567039,28166.559399096725
air_conditioner,2,1.7345897,1.0671308,0.20045000947574965,4598.266,13104.716143808042,29024.10686495384
air_conditioner,2,1.630467,0.9461144,0.28125,4621.7925,14630.964130069324,30282.998375677427
air_conditioner,2,1.1997371,0.65798455,0.4059447095082462,4648.9395,17330.76780868888,32628.89180909094
air_conditioner,2,1.716189,1.0803628,0.19890255237627513,4603.9873,12915.102379898068,28244.678784769992
air_conditioner,2,1.5835892,0.93597335,0.3218688371679429,4555.931,15560.238707372202,30881.71092629787
air_conditioner,2,1.5331162,0.93755335,0.26269349732179564,4593.3823,15010.00921639419,30509.024362141092
air_conditioner,2,1.2477884,0.66844434,0.3040671268436513,4657.714,16330.011136879235,32127.083936525672
air_conditioner,2,1.2820878,0.67460793,0.42692203111844307,4590.852,18032.578021655907,33500.57880971089
air_conditioner,2,1.9275007,1.1649772,0.1943236687396105,4540.002,12809.05269842127,28563.80536803256
air_conditioner,2,1.2401463,0.67614615,0.4510154287739916,4633.722,17691.14155673457,33077.6986259511
air_conditioner,2,1.6869711,1.0493115,0.2050130104960567,4562.438,13608.587217313943,29522.19700105976
air_conditioner,2,1.8683715,1.0873413,0.19783526972032187,4543.6445,13062.41247951118,28862.53182928551
air_conditioner,2,1.3321751,0.8235954,0.4458219057323893,4498.0293,19134.51579058744,34232.44415027573
gun_shot,9,0.8681303,0.33106676,0.840340968366552,1951.1713,16788.970669245024,19254.14113473619
jackhammer,4,1.8381174,0.6651925,2.2709032333768273,2692.2305,39954.04948738623,41171.997330590595
jackhammer,4,1.9055578,0.69532776,2.1234403384247953,2743.3245,37964.95082244002,39436.71345439594
jackhammer,4,1.8186337,0.65342844,2.1201988285323066,2790.3547,38318.7870913373,39959.59002692275
jackhammer,4,1.9937024,0.7446368,1.7053846016087681,2971.0127,33712.60674634528,39554.12806873833
jackhammer,4,2.1032677,0.7936499,1.6042636330102416,3018.1636,31808.12639289734,37837.66246046914
jackhammer,4,1.722723,0.63132244,1.7633419974582356,3021.7507,33794.98250468766,38708.13509009375
jackhammer,4,2.0577786,0.77750325,1.6390524457508597,3124.8728,30827.142573603454,36333.8696136122
jackhammer,4,2.0276597,0.7661906,1.6461182681639868,3057.1194,31431.318295550765,37456.56763657706
jackhammer,4,2.0273616,0.7535591,1.6574875149033692,3047.239,31402.740334405156,37134.97247221902
jackhammer,4,1.9655502,0.726367,1.703688222166723,3146.8918,30842.87468449452,36169.38524601371
jackhammer,4,1.825199,0.69303906,1.5248503564675258,3512.4946,27723.072033034037,33928.52137684463
jackhammer,4,1.8410945,0.70266515,1.4603028576412347,3584.357,27431.93025802387,33801.773755632974
jackhammer,4,1.7360415,0.66473776,1.5189323912310446,3601.9673,28189.63399241733,34145.5616124039
jackhammer,4,1.6235304,0.6093947,1.6451991666213432,3430.8516,30477.95222737184,35731.65602356602
siren,8,0.11134564,0.046274327,1.2795219863964336,7088.486,22044.34051909607,28325.31235511831
siren,8,0.13406505,0.059834424,1.0070703420457405,7229.1016,19334.968446733856,27648.98575748759
siren,8,0.086906075,0.03425772,1.1559084826083834,7597.625,20047.463787899153,27244.81020991813
siren,8,0.08341651,0.033806443,1.1649813513839034,7591.243,20089.479860742114,27181.239853548992
siren,8,0.08411674,0.033219654,1.2080516267569679,7589.3965,20364.393295594215,27085.648066343016
siren,8,0.0896726,0.035484858,1.234949678330179,7552.2476,20170.43730197204,26484.71619274935
siren,8,0.089973524,0.03566045,1.2833770216073856,7561.203,19726.162954066396,25441.794343563626
siren,8,0.091079034,0.035972577,1.3317133280791305,7591.045,19776.062178178567,25540.223153325787
siren,8,0.08045754,0.031882815,1.210694910176525,7644.8984,19877.224315548032,26952.477845063015
siren,8,0.08068397,0.032115586,1.0503328068412188,7646.479,19238.796390658943,26991.950637819325
siren,8,0.08396344,0.033917177,1.0251264540661176,7642.1943,18879.851424315413,26475.878457474486
siren,8,0.17163119,0.07960353,0.8218735147324983,6961.525,18224.287169730076,27154.61544855366
siren,8,0.16609947,0.0795867,0.6640481386314714,6952.698,17729.501923384123,27161.68451476062
siren,8,0.1186134,0.05602056,0.7854889881083331,7342.7383,18194.460448275506,27555.75779704482
siren,8,0.07999226,0.033103608,0.8845866782337352,7584.825,19364.712432830045,28619.631314823782
siren,8,0.084235,0.034901995,0.9875823553969594,7637.2437,19244.88919988346,28069.11300845763
siren,8,0.104144186,0.044113263,1.3945079983180615,7626.55,19628.44659538217,26203.925126639602
siren,8,0.10019331,0.041885037,1.4363239287231333,7619.1924,20080.82465203912,26097.016708205774
siren,8,0.08053013,0.031462587,1.1845087222498354,7641.666,20255.463661438014,27464.098678218106
gun_shot,7,2.150065,0.58341503,1.908128157112316,1953.3625,30514.80272325642,27693.244931649362
gun_shot,7,1.6252617,0.46119627,1.1461066642506899,1854.15,23582.443349152585,21896.663574824608
gun_shot,7,2.1921597,0.54637676,1.5284273250274691,1781.7247,26273.43480176759,24413.633545117427
gun_shot,7,1.9497716,0.520636,1.2910584689373459,2161.1443,24142.919209154228,26174.024266125853
gun_shot,7,1.0650146,0.3214134,1.1069791470625137,1275.7783,21079.98009100847,18308.82351040134
gun_shot,7,3.193155,1.0876164,1.3529997664153242,2531.9426,26212.868560085553,26965.50981418692
gun_shot,7,2.999858,0.9147616,1.1464244820386462,2401.939,20469.17481657082,22432.977378937678
gun_shot,6,4.0112185,1.5867155,1.4575940392649736,2882.3032,28236.875644210537,29505.526937667742
gun_shot,6,4.253868,1.6208287,1.45977247163567,3522.5852,31590.46065172822,33973.453157397074
gun_shot,6,4.4846954,1.7290564,0.7183013842824677,1195.6461,13499.493803692256,15009.433400794303
gun_shot,6,3.32024,0.8325202,1.9299721449981473,1351.1289,28000.823238012246,21709.303034791195
gun_shot,6,3.2367568,0.8567829,2.043648309540058,1847.7083,30265.25391227736,24143.735459861866
gun_shot,6,5.4305077,1.3691889,2.8832491412209875,1486.9829,41034.61345688928,28725.19943045527
gun_shot,6,5.4948025,1.5092173,3.0385308671004587,1765.9187,42370.20579728521,30934.118477942415
gun_shot,6,3.0298755,0.9932221,1.6950143296977933,992.6826,24146.24947151385,18915.43726169969
gun_shot,4,4.152095,1.4314545,0.9351186389418641,2413.1504,18366.581038084918,22959.34838016072
gun_shot,4,4.006585,1.540179,0.7755086890594074,2246.8428,17041.257519074454,21765.96630241258
gun_shot,4,4.4036727,1.7218775,1.370190619134313,2825.3674,29071.81339449322,29715.45815434906
gun_shot,3,4.353058,1.7022163,0.9439212870998483,1897.0332,18104.925507560296,22055.826817535646
gun_shot,3,3.9274402,1.504709,0.9860167361187385,2375.088,20349.446724882164,23553.97590950715
gun_shot,3,4.245968,1.6554404,1.0395763532038544,2424.1995,20641.79575964231,23946.48623508091
gun_shot,5,4.1942606,1.8002431,1.0266658736717167,2771.7693,21620.79112645914,27004.294064149475
gun_shot,5,4.1346455,1.6177881,2.6073055627147506,2129.6714,36381.91733740681,28110.73367771412
gun_shot,5,4.405623,1.6934034,2.658891150167208,2519.6968,39005.30231389183,33929.41328691367
gun_shot,2,2.791533,1.1876262,1.0199333947070621,1026.429,20291.327359131,22551.438857233275
engine_idling,7,3.2323375,1.3536972,0.9570571584503277,3793.0732,17812.43984718523,23833.45555470807
engine_idling,7,3.1399767,1.3518282,0.9944552240432714,3777.697,18154.317861923653,23906.893191474126
engine_idling,7,3.1609092,1.3490323,1.013353830765999,3761.751,18307.556072739157,23964.35358292679
engine_idling,7,3.2248094,1.3681295,1.012745693207988,3754.3516,18255.711003303186,23857.105473047948
engine_idling,7,3.157949,1.3719583,1.0073941567532279,3762.479,18207.4873616928,23756.750353056574
engine_idling,7,3.098368,1.3433551,0.9958390452541688,3779.388,18146.56964370737,23788.842594085225
street_music,2,1.1825275,0.46890432,1.6021935685044524,4088.0386,28324.522826698998,33170.5496182858
street_music,2,1.1303045,0.44129187,1.6308745788961958,3933.1897,29363.542325446408,34071.50493012298
street_music,2,1.0423928,0.40776542,1.6765948545777194,3985.3035,30236.720593785754,35678.36084460744
street_music,2,0.87762165,0.30093476,1.429065673344115,4181.9385,31952.106648953122,41612.5850107536
street_music,2,1.1695799,0.39757812,1.667120045349305,3938.0361,29901.311207187948,35794.4553708254
street_music,2,1.1273861,0.4028222,1.6799702251157282,3853.7432,30174.008840417853,35073.05335634397
street_music,9,0.82319975,0.28067636,1.6156547027159618,4587.439,32407.44024893728,39807.047624100785
street_music,9,1.183898,0.43756193,1.74841345667394,3910.2026,28830.014848688843,33785.462474629996
street_music,9,1.0721813,0.39737946,1.7926676711399663,3946.3765,31794.536721066528,39294.988716804124
street_music,9,1.0592693,0.3675197,1.767795005686153,3957.568,31915.485247615994,39775.88879485266
street_music,9,0.98091805,0.3380376,1.6850749357409895,4010.1008,32748.66417181835,40246.833319363184
street_music,9,1.1768281,0.45127687,1.8265008477084503,3953.1323,29902.770682203234,35007.26314252523
street_music,2,1.6326084,0.6319981,1.367399537129008,3534.2861,26037.84808622312,31423.83097431336
street_music,2,1.5129409,0.570177,1.6069732818756226,3543.676,27638.00568805695,31310.951493639353
street_music,2,1.9062806,0.70305365,1.79437772287596,3126.9053,30017.54366530537,32565.31471564483
street_music,2,1.9418416,0.73133755,1.6504322295051843,3118.7158,29257.06344808071,33180.26831149535
street_music,2,2.5590644,0.9283997,1.834568763390302,2748.4192,32986.88967046564,35886.996798964734
street_music,2,2.4724092,0.9142335,1.6367315687893005,3081.6106,28045.173509676926,30877.90305664599
street_music,9,1.5311543,0.6340838,1.036669736737022,3987.9304,24928.772274869414,33144.60963238505
street_music,9,1.5688845,0.6433096,1.123048573368281,4067.1785,24690.661154347228,31020.3530196023
street_music,9,4.8233714,2.0825531,0.9864596137602787,3796.41,22092.009169230827,29311.149530935454
street_music,9,3.2290213,1.340343,0.8837561501123079,3598.8833,22745.071445069436,31476.69859144723
street_music,9,3.932446,1.7319404,0.8828600305235784,3477.3625,22963.370408806655,31819.61292773841
street_music,9,3.8464031,1.6546648,0.880746770795998,3544.6958,21705.557720658042,29655.209222089718
dog_bark,1,1.3158023,0.6353971,0.777601343155317,1442.356,12663.609984706725,12036.788895225658
dog_bark,1,1.3009801,0.6200561,0.6554764320914549,1404.196,10677.081178034236,9910.881290258067
drilling,4,2.8693438,0.9784872,5.118032417722403,2030.1515,72027.50887511946,51442.7452619746
drilling,4,3.4537067,1.1508398,5.6251288505207535,1302.9879,76031.4362935026,51873.54954416471
drilling,4,3.8155222,1.2323226,6.055993117798456,1193.966,77444.63336611152,50953.60649347908
drilling,4,3.6160462,1.1915812,6.17747193562066,1515.2268,78630.44910168514,51112.82942456387
drilling,4,4.6993327,1.6013492,5.009113017922271,1348.2717,72020.41315540684,51255.21660486801
drilling,4,5.1189785,1.7138591,5.22444070989433,997.3085,74256.75968096049,51392.40678934686
drilling,4,4.6065245,1.5473926,5.636630093940703,1090.007,76058.10658072897,51248.33590304004
drilling,4,5.225359,1.7684585,4.820955057456523,1260.4807,71840.2315842145,51421.325030414875
drilling,4,5.1972528,1.7533476,5.3076329095040835,1010.9725,74044.56330872716,51068.17182307804
drilling,4,4.5236135,1.5089601,5.107176888244842,1863.6997,71138.68096247206,50437.15064523904
drilling,4,5.121894,1.7061254,5.593008322535133,963.0919,75142.68383835243,51086.28455714207
drilling,4,4.541346,1.5093219,5.873123518580377,1353.4985,76683.28346241133,50752.32880239995
gun_shot,7,1.4911487,0.7962337,1.6600953573391453,2664.057,25606.590784927466,24063.3395657607
gun_shot,8,1.7606089,0.6950239,1.8401671690259387,2705.543,30041.951464978814,29480.20066508205
gun_shot,3,1.5302043,0.65370417,1.5627123879089904,2711.12,26420.077549635513,26455.313434601918
children_playing,3,0.858557,0.33940274,1.8810834741236482,3703.4045,37559.37571350052,42813.32090498375
children_playing,3,0.827822,0.32592747,2.151402428572574,3636.4792,42005.8258452005,46522.47261504125
children_playing,3,1.5577675,0.5689017,2.144914547656397,3187.0662,34871.90751603978,35361.91565185984
children_playing,3,1.6805304,0.57037604,2.592932147037524,3351.052,39629.10017934491,40745.74324216511
children_playing,3,0.88511777,0.39349443,1.4854205815859758,3969.991,32229.097705853357,40064.03886337967
children_playing,3,0.8881338,0.4046751,1.4406782756892562,3917.673,32278.520639650083,41059.4330345174
children_playing,3,0.8579942,0.32431757,1.756949658023837,3948.9595,33187.86210928042,37533.544921020715
children_playing,3,0.62710494,0.26675436,1.0625305171398682,4491.8403,27362.707486584186,37958.245657656706
car_horn,3,0.3809883,0.11317817,0.29032662775096946,954.6883,6089.438535662834,7254.939400758662
car_horn,3,0.84790146,0.25604856,0.26540230784559055,894.13,5476.324568425602,7108.949226563939
car_horn,3,0.8149172,0.25745508,0.24228198761657355,646.17865,4692.788279973078,5903.673293479263
car_horn,3,0.73240477,0.2515824,0.2374714081268193,641.34076,4720.984218026762,5838.50907136596
engine_idling,4,3.9231045,1.9239622,0.40867477984773387,1325.3018,17548.217356791258,26731.168051700046
engine_idling,4,4.905132,3.005044,0.410463054894827,2809.6875,19315.020357519963,37285.62638940587
air_conditioner,1,0.4841362,0.19366337,1.3868232795110378,4752.9707,35496.132387305675,43470.09437582028
air_conditioner,1,0.5804734,0.23533843,1.1302300845161186,4438.654,30322.04649609378,40181.08959659173
air_conditioner,1,0.5474403,0.21547206,1.4456740468401,4298.397,34997.89513505421,43363.3063727717
air_conditioner,1,0.5067966,0.20046379,1.4966800825598134,4354.2427,35608.395518621226,43586.04193880704
air_conditioner,1,0.50802135,0.19973321,1.4734603346089827,4370.7827,35677.12782632199,43737.47185533792
air_conditioner,1,0.529366,0.20895368,1.4721588185090841,4344.1807,35596.87108016274,43912.08694508975
air_conditioner,1,0.61924976,0.24780434,1.1391374477014875,4394.892,28863.206183218586,38414.84061939755
air_conditioner,1,0.6373841,0.25546113,1.1515903919832795,4388.3633,28128.93289731643,37628.451992717826
air_conditioner,1,0.63311696,0.25397423,1.0965922890653117,4410.934,28033.175220069643,37908.970236661655
air_conditioner,1,0.6062001,0.24088237,1.1701696576086267,4409.906,29997.675354431274,39741.93308503288
air_conditioner,1,0.573338,0.22809018,1.2894841284897434,4366.737,32266.90789874206,41752.314864222884
air_conditioner,1,0.5752655,0.22935037,1.3097884005811302,4319.0215,33138.82620887112,42466.2613777729
air_conditioner,1,0.59424925,0.23327027,1.2895122321540808,4290.034,33277.948668929406,42541.340346029174
air_conditioner,1,0.5899217,0.23002128,1.342507431038122,4275.2944,33975.20589035477,42849.68577673158
street_music,9,0.5446103,0.2015602,2.0964583913985115,7334.3267,40544.96198607908,47445.390714385714
street_music,9,1.0512835,0.4739527,1.2516697222134356,4298.913,28509.83277367252,40110.13113180938
street_music,9,0.99559224,0.44459513,1.2716283760622207,4336.534,28663.468352419717,40044.102144439916
street_music,9,0.7397323,0.32843053,1.854755208194391,4525.413,35883.98306786417,44021.30772475968
street_music,9,0.6386289,0.2590404,1.9059868302585778,4697.073,33368.99141369653,42593.69664197203
street_music,9,1.3437581,0.670125,0.8881415828523098,4243.8496,27215.742933520152,41291.88191479608
dog_bark,9,4.905158,2.0669084,2.0626128194759206,2544.522,35009.292711056405,32242.695085646854
dog_bark,9,5.992414,2.2988398,3.5474121762481112,3762.347,50280.72837139688,40853.499438478815
dog_bark,9,4.413756,1.8511451,2.3412152634715393,2775.847,34881.50534662012,30162.21137404766
dog_bark,9,4.501835,1.8688536,2.879509747421954,3122.387,40582.874013040804,33881.664720156274
engine_idling,2,6.8467426,2.8347452,1.2925423555794204,1625.018,37142.35943675793,44636.10596668117
engine_idling,2,6.8862276,2.7951715,1.313360023291881,1641.1289,37030.1002864004,44554.814062098376
engine_idling,2,6.7053246,2.7421072,1.2349064322791323,1668.8314,36773.121828533935,44596.22735212386
engine_idling,2,6.566631,2.713013,1.2763414095761478,1669.0458,36888.4666780574,44693.09843968924
engine_idling,2,6.6817064,2.7153795,1.3020694986244195,1664.4167,37133.59000587713,44901.74451209295
engine_idling,2,6.833845,2.759938,1.3077772639369107,1655.1433,37076.80788319673,44938.78581879788
engine_idling,2,6.902416,2.7813723,1.2683197344244348,1650.9926,36780.604199986534,44335.30561317707
engine_idling,2,6.941868,2.7890108,1.6820239473105523,1611.0253,41098.41491742846,46351.19667171257
engine_idling,2,6.7770696,2.7636397,1.6812640221447086,1618.3943,40832.94687941575,46198.171042409806
